"data","cidade","casos"
"2020-10-19","Itatiaia",0
"2020-10-19","Japeri",0
"2020-10-19","Laje do Muriaé",0
"2020-10-19","Macaé",1
"2020-10-19","Macuco",0
"2020-10-19","Magé",0
"2020-10-19","Mangaratiba",0
"2020-10-19","Maricá",0
"2020-10-19","Mendes",0
"2020-10-19","Mesquita",0
"2020-10-19","Miguel Pereira",0
"2020-10-19","Miracema",0
"2020-10-19","Natividade",0
"2020-10-19","Nilópolis",0
"2020-10-19","Niterói",112
"2020-10-19","Nova Friburgo",0
"2020-10-19","Nova Iguaçu",2
"2020-10-19","Paracambi",0
"2020-10-19","Paraty",0
"2020-10-19","Paraíba do Sul",0
"2020-10-19","Paty do Alferes",0
"2020-10-19","Petrópolis",1
"2020-10-19","Pinheiral",0
"2020-10-19","Piraí",0
"2020-10-19","Porciúncula",0
"2020-10-19","Porto Real",0
"2020-10-19","Quatis",0
"2020-10-19","Queimados",0
"2020-10-19","Quissamã",0
"2020-10-19","Resende",0
"2020-10-19","Rio Bonito",0
"2020-10-19","Rio Claro",0
"2020-10-19","Rio das Flores",0
"2020-10-19","Rio das Ostras",1
"2020-10-19","Rio de Janeiro",398
"2020-10-19","Santa Maria Madalena",0
"2020-10-19","Santo Antônio de Pádua",0
"2020-10-19","Sapucaia",0
"2020-10-19","Saquarema",0
"2020-10-19","Seropédica",0
"2020-10-19","Silva Jardim",0
"2020-10-19","Sumidouro",0
"2020-10-19","São Fidélis",0
"2020-10-19","São Francisco de Itabapoana",0
"2020-10-19","São Gonçalo",10
"2020-10-19","São José de Ubá",0
"2020-10-19","São José do Vale do Rio Preto",0
"2020-10-19","São João da Barra",0
"2020-10-19","São João de Meriti",1
"2020-10-19","São Pedro da Aldeia",0
"2020-10-19","São Sebastião do Alto",0
"2020-10-19","Tanguá",0
"2020-10-19","Teresópolis",0
"2020-10-19","Trajano de Moraes",0
"2020-10-19","Três Rios",0
"2020-10-19","Valença",0
"2020-10-19","Varre-Sai",0
"2020-10-19","Vassouras",0
"2020-10-19","Volta Redonda",0
"2020-10-20","Angra dos Reis",33
"2020-10-20","Aperibé",0
"2020-10-20","Araruama",7
"2020-10-20","Areal",6
"2020-10-20","Armação dos Búzios",1
"2020-10-20","Arraial do Cabo",2
"2020-10-20","Barra Mansa",9
"2020-10-20","Barra do Piraí",6
"2020-10-20","Belford Roxo",83
"2020-10-20","Bom Jardim",0
"2020-10-20","Bom Jesus do Itabapoana",1
"2020-10-20","Cabo Frio",25
"2020-10-20","Cachoeiras de Macacu",5
"2020-10-20","Cambuci",1
"2020-10-20","Campos dos Goytacazes",49
"2020-10-20","Cantagalo",2
"2020-10-20","Carapebus",6
"2020-10-20","Cardoso Moreira",6
"2020-10-20","Carmo",2
"2020-10-20","Casimiro de Abreu",1
"2020-10-20","Comendador Levy Gasparian",0
"2020-10-20","Conceição de Macabu",6
"2020-10-20","Cordeiro",7
"2020-10-20","Duas Barras",0
"2020-10-20","Duque de Caxias",23
"2020-10-20","Engenheiro Paulo de Frontin",5
"2020-10-20","Guapimirim",0
"2020-10-20","Iguaba Grande",4
"2020-10-20","Itaboraí",2
"2020-10-20","Itaguaí",13
"2020-10-20","Italva",0
"2020-10-20","Itaocara",2
"2020-10-20","Itaperuna",10
"2020-10-20","Itatiaia",0
"2020-10-20","Japeri",0
"2020-10-20","Laje do Muriaé",0
"2020-10-20","Macaé",117
"2020-10-20","Macuco",0
"2020-10-20","Magé",6
"2020-10-20","Mangaratiba",19
"2020-10-20","Maricá",5
"2020-10-20","Mendes",8
"2020-10-20","Mesquita",4
"2020-10-20","Miguel Pereira",2
"2020-10-20","Miracema",20
"2020-10-20","Natividade",0
"2020-10-20","Nilópolis",3
"2020-10-20","Niterói",112
"2020-10-20","Nova Friburgo",23
"2020-10-20","Nova Iguaçu",29
"2020-10-20","Paracambi",2
"2020-10-20","Paraty",0
"2020-10-20","Paraíba do Sul",10
"2020-10-20","Paty do Alferes",0
"2020-10-20","Petrópolis",50
"2020-10-20","Pinheiral",5
"2020-10-20","Piraí",18
"2020-10-20","Porciúncula",5
"2020-10-20","Porto Real",0
"2020-10-20","Quatis",0
"2020-10-20","Queimados",2
"2020-10-20","Quissamã",15
"2020-10-20","Resende",8
"2020-10-20","Rio Bonito",5
"2020-10-20","Rio Claro",0
"2020-10-20","Rio das Flores",0
"2020-10-20","Rio das Ostras",12
"2020-10-20","Rio de Janeiro",177
"2020-10-20","Santa Maria Madalena",4
"2020-10-20","Santo Antônio de Pádua",6
"2020-10-20","Sapucaia",5
"2020-10-20","Saquarema",1
"2020-10-20","Seropédica",1
"2020-10-20","Silva Jardim",2
"2020-10-20","Sumidouro",6
"2020-10-20","São Fidélis",1
"2020-10-20","São Francisco de Itabapoana",6
"2020-10-20","São Gonçalo",17
"2020-10-20","São José de Ubá",1
"2020-10-20","São José do Vale do Rio Preto",2
"2020-10-20","São João da Barra",0
"2020-10-20","São João de Meriti",9
"2020-10-20","São Pedro da Aldeia",9
"2020-10-20","São Sebastião do Alto",4
"2020-10-20","Tanguá",5
"2020-10-20","Teresópolis",46
"2020-10-20","Trajano de Moraes",1
"2020-10-20","Três Rios",25
"2020-10-20","Valença",3
"2020-10-20","Varre-Sai",0
"2020-10-20","Vassouras",9
"2020-10-20","Volta Redonda",71
"2020-10-21","Angra dos Reis",10
"2020-10-21","Aperibé",0
"2020-10-21","Araruama",17
"2020-10-21","Areal",0
"2020-10-21","Armação dos Búzios",8
"2020-10-21","Arraial do Cabo",2
"2020-10-21","Barra Mansa",41
"2020-10-21","Barra do Piraí",4
"2020-10-21","Belford Roxo",70
"2020-10-21","Bom Jardim",0
"2020-10-21","Bom Jesus do Itabapoana",0
"2020-10-21","Cabo Frio",29
"2020-10-21","Cachoeiras de Macacu",2
"2020-10-21","Cambuci",2
"2020-10-21","Campos dos Goytacazes",65
"2020-10-21","Cantagalo",3
"2020-10-21","Carapebus",3
"2020-10-21","Cardoso Moreira",3
"2020-10-21","Carmo",4
"2020-10-21","Casimiro de Abreu",2
"2020-10-21","Comendador Levy Gasparian",2
"2020-10-21","Conceição de Macabu",0
"2020-10-21","Cordeiro",11
"2020-10-21","Duas Barras",0
"2020-10-21","Duque de Caxias",25
"2020-10-21","Engenheiro Paulo de Frontin",1
"2020-10-21","Guapimirim",3
"2020-10-21","Iguaba Grande",5
"2020-10-21","Itaboraí",9
"2020-10-21","Itaguaí",4
"2020-10-21","Italva",0
"2020-10-21","Itaocara",2
"2020-10-21","Itaperuna",5
"2020-10-21","Itatiaia",2
"2020-10-21","Japeri",3
"2020-10-21","Laje do Muriaé",1
"2020-10-21","Macaé",44
"2020-10-21","Macuco",0
"2020-10-21","Magé",4
"2020-10-21","Mangaratiba",3
"2020-10-21","Maricá",10
"2020-10-21","Mendes",0
"2020-10-21","Mesquita",7
"2020-10-21","Miguel Pereira",1
"2020-10-21","Miracema",1
"2020-10-21","Natividade",0
"2020-10-21","Nilópolis",11
"2020-10-21","Niterói",70
"2020-10-21","Nova Friburgo",39
"2020-10-21","Nova Iguaçu",34
"2020-10-21","Paracambi",0
"2020-10-21","Paraty",4
"2020-10-21","Paraíba do Sul",8
"2020-10-21","Paty do Alferes",3
"2020-10-21","Petrópolis",2
"2020-10-21","Pinheiral",1
"2020-10-21","Piraí",11
"2020-10-21","Porciúncula",0
"2020-10-21","Porto Real",3
"2020-10-21","Quatis",0
"2020-10-21","Queimados",3
"2020-10-21","Quissamã",0
"2020-10-21","Resende",23
"2020-10-21","Rio Bonito",14
"2020-10-21","Rio Claro",1
"2020-10-21","Rio das Flores",0
"2020-10-21","Rio das Ostras",3
"2020-10-21","Rio de Janeiro",487
"2020-10-21","Santa Maria Madalena",0
"2020-10-21","Santo Antônio de Pádua",3
"2020-10-21","Sapucaia",0
"2020-10-21","Saquarema",16
"2020-10-21","Seropédica",2
"2020-10-21","Silva Jardim",0
"2020-10-21","Sumidouro",0
"2020-10-21","São Fidélis",2
"2020-10-21","São Francisco de Itabapoana",3
"2020-10-21","São Gonçalo",39
"2020-10-21","São José de Ubá",0
"2020-10-21","São José do Vale do Rio Preto",0
"2020-10-21","São João da Barra",7
"2020-10-21","São João de Meriti",10
"2020-10-21","São Pedro da Aldeia",9
"2020-10-21","São Sebastião do Alto",6
"2020-10-21","Tanguá",4
"2020-10-21","Teresópolis",21
"2020-10-21","Trajano de Moraes",2
"2020-10-21","Três Rios",11
"2020-10-21","Valença",3
"2020-10-21","Varre-Sai",6
"2020-10-21","Vassouras",1
"2020-10-21","Volta Redonda",49
"2020-10-22","Angra dos Reis",9
"2020-10-22","Aperibé",0
"2020-10-22","Araruama",7
"2020-10-22","Areal",0
"2020-10-22","Armação dos Búzios",4
"2020-10-22","Arraial do Cabo",0
"2020-10-22","Barra Mansa",8
"2020-10-22","Barra do Piraí",1
"2020-10-22","Belford Roxo",36
"2020-10-22","Bom Jardim",0
"2020-10-22","Bom Jesus do Itabapoana",0
"2020-10-22","Cabo Frio",10
"2020-10-22","Cachoeiras de Macacu",1
"2020-10-22","Cambuci",0
"2020-10-22","Campos dos Goytacazes",77
"2020-10-22","Cantagalo",10
"2020-10-22","Carapebus",0
"2020-10-22","Cardoso Moreira",3
"2020-10-22","Carmo",1
"2020-10-22","Casimiro de Abreu",4
"2020-10-22","Comendador Levy Gasparian",0
"2020-10-22","Conceição de Macabu",1
"2020-10-22","Cordeiro",1
"2020-10-22","Duas Barras",0
"2020-10-22","Duque de Caxias",16
"2020-10-22","Engenheiro Paulo de Frontin",1
"2020-10-22","Guapimirim",2
"2020-10-22","Iguaba Grande",8
"2020-10-22","Itaboraí",13
"2020-10-22","Itaguaí",3
"2020-10-22","Italva",0
"2020-10-22","Itaocara",1
"2020-10-22","Itaperuna",6
"2020-10-22","Itatiaia",2
"2020-10-22","Japeri",2
"2020-10-22","Laje do Muriaé",0
"2020-10-22","Macaé",37
"2020-10-22","Macuco",0
"2020-10-22","Magé",6
"2020-10-22","Mangaratiba",18
"2020-10-22","Maricá",6
"2020-10-22","Mendes",2
"2020-10-22","Mesquita",9
"2020-10-22","Miguel Pereira",1
"2020-10-22","Miracema",3
"2020-10-22","Natividade",0
"2020-10-22","Nilópolis",7
"2020-10-22","Niterói",70
"2020-10-22","Nova Friburgo",14
"2020-10-22","Nova Iguaçu",17
"2020-10-22","Paracambi",0
"2020-10-22","Paraty",3
"2020-10-22","Paraíba do Sul",2
"2020-10-22","Paty do Alferes",1
"2020-10-22","Petrópolis",3
"2020-10-22","Pinheiral",0
"2020-10-22","Piraí",1
"2020-10-22","Porciúncula",5
"2020-10-22","Porto Real",2
"2020-10-22","Quatis",0
"2020-10-22","Queimados",5
"2020-10-22","Quissamã",3
"2020-10-22","Resende",18
"2020-10-22","Rio Bonito",5
"2020-10-22","Rio Claro",2
"2020-10-22","Rio das Flores",0
"2020-10-22","Rio das Ostras",8
"2020-10-22","Rio de Janeiro",452
"2020-10-22","Santa Maria Madalena",0
"2020-10-22","Santo Antônio de Pádua",1
"2020-10-22","Sapucaia",5
"2020-10-22","Saquarema",12
"2020-10-22","Seropédica",5
"2020-10-22","Silva Jardim",11
"2020-10-22","Sumidouro",3
"2020-10-22","São Fidélis",0
"2020-10-22","São Francisco de Itabapoana",1
"2020-10-22","São Gonçalo",43
"2020-10-22","São José de Ubá",0
"2020-10-22","São José do Vale do Rio Preto",1
"2020-10-22","São João da Barra",3
"2020-10-22","São João de Meriti",13
"2020-10-22","São Pedro da Aldeia",4
"2020-10-22","São Sebastião do Alto",1
"2020-10-22","Tanguá",2
"2020-10-22","Teresópolis",15
"2020-10-22","Trajano de Moraes",0
"2020-10-22","Três Rios",12
"2020-10-22","Valença",1
"2020-10-22","Varre-Sai",6
"2020-10-22","Vassouras",0
"2020-10-22","Volta Redonda",15
"2020-10-23","Angra dos Reis",29
"2020-10-23","Aperibé",0
"2020-10-23","Araruama",1
"2020-10-23","Areal",1
"2020-10-23","Armação dos Búzios",0
"2020-10-23","Arraial do Cabo",0
"2020-10-23","Barra Mansa",6
"2020-10-23","Barra do Piraí",7
"2020-10-23","Belford Roxo",70
"2020-10-23","Bom Jardim",0
"2020-10-23","Bom Jesus do Itabapoana",0
"2020-10-23","Cabo Frio",5
"2020-10-23","Cachoeiras de Macacu",3
"2020-10-23","Cambuci",0
"2020-10-23","Campos dos Goytacazes",66
"2020-10-23","Cantagalo",5
"2020-10-23","Carapebus",1
"2020-10-23","Cardoso Moreira",5
"2020-10-23","Carmo",1
"2020-10-23","Casimiro de Abreu",2
"2020-10-23","Comendador Levy Gasparian",0
"2020-10-23","Conceição de Macabu",1
"2020-10-23","Cordeiro",3
"2020-10-23","Duas Barras",0
"2020-10-23","Duque de Caxias",26
"2020-10-23","Engenheiro Paulo de Frontin",0
"2020-10-23","Guapimirim",0
"2020-10-23","Iguaba Grande",0
"2020-10-23","Itaboraí",11
"2020-10-23","Itaguaí",8
"2020-10-23","Italva",0
"2020-10-23","Itaocara",3
"2020-10-23","Itaperuna",4
"2020-10-23","Itatiaia",1
"2020-10-23","Japeri",5
"2020-10-23","Laje do Muriaé",4
"2020-10-23","Macaé",91
"2020-10-23","Macuco",0
"2020-10-23","Magé",3
"2020-10-23","Mangaratiba",31
"2020-10-23","Maricá",7
"2020-10-23","Mendes",2
"2020-10-23","Mesquita",8
"2020-10-23","Miguel Pereira",5
"2020-10-23","Miracema",5
"2020-10-23","Natividade",1
"2020-10-23","Nilópolis",7
"2020-10-23","Niterói",72
"2020-10-23","Nova Friburgo",30
"2020-10-23","Nova Iguaçu",37
"2020-10-23","Paracambi",0
"2020-10-23","Paraty",0
"2020-10-23","Paraíba do Sul",3
"2020-10-23","Paty do Alferes",2
"2020-10-23","Petrópolis",11
"2020-10-23","Pinheiral",3
"2020-10-23","Piraí",1
"2020-10-23","Porciúncula",5
"2020-10-23","Porto Real",1
"2020-10-23","Quatis",0
"2020-10-23","Queimados",18
"2020-10-23","Quissamã",2
"2020-10-23","Resende",22
"2020-10-23","Rio Bonito",6
"2020-10-23","Rio Claro",0
"2020-10-23","Rio das Flores",0
"2020-10-23","Rio das Ostras",27
"2020-10-23","Rio de Janeiro",422
"2020-10-23","Santa Maria Madalena",0
"2020-10-23","Santo Antônio de Pádua",6
"2020-10-23","Sapucaia",9
"2020-10-23","Saquarema",4
"2020-10-23","Seropédica",36
"2020-10-23","Silva Jardim",0
"2020-10-23","Sumidouro",2
"2020-10-23","São Fidélis",2
"2020-10-23","São Francisco de Itabapoana",1
"2020-10-23","São Gonçalo",478
"2020-10-23","São José de Ubá",0
"2020-10-23","São José do Vale do Rio Preto",1
"2020-10-23","São João da Barra",12
"2020-10-23","São João de Meriti",10
"2020-10-23","São Pedro da Aldeia",2
"2020-10-23","São Sebastião do Alto",3
"2020-10-23","Tanguá",0
"2020-10-23","Teresópolis",70
"2020-10-23","Trajano de Moraes",0
"2020-10-23","Três Rios",15
"2020-10-23","Valença",4
"2020-10-23","Varre-Sai",1
"2020-10-23","Vassouras",0
"2020-10-23","Volta Redonda",30
"2020-10-24","Angra dos Reis",63
"2020-10-24","Aperibé",0
"2020-10-24","Araruama",2
"2020-10-24","Areal",5
"2020-10-24","Armação dos Búzios",2
"2020-10-24","Arraial do Cabo",0
"2020-10-24","Barra Mansa",38
"2020-10-24","Barra do Piraí",3
"2020-10-24","Belford Roxo",82
"2020-10-24","Bom Jardim",0
"2020-10-24","Bom Jesus do Itabapoana",3
"2020-10-24","Cabo Frio",9
"2020-10-24","Cachoeiras de Macacu",1
"2020-10-24","Cambuci",1
"2020-10-24","Campos dos Goytacazes",115
"2020-10-24","Cantagalo",1
"2020-10-24","Carapebus",2
"2020-10-24","Cardoso Moreira",1
"2020-10-24","Carmo",6
"2020-10-24","Casimiro de Abreu",0
"2020-10-24","Comendador Levy Gasparian",0
"2020-10-24","Conceição de Macabu",3
"2020-10-24","Cordeiro",4
"2020-10-24","Duas Barras",2
"2020-10-24","Duque de Caxias",31
"2020-10-24","Engenheiro Paulo de Frontin",0
"2020-10-24","Guapimirim",4
"2020-10-24","Iguaba Grande",13
"2020-10-24","Itaboraí",11
"2020-10-24","Itaguaí",11
"2020-10-24","Italva",0
"2020-10-24","Itaocara",4
"2020-10-24","Itaperuna",11
"2020-10-24","Itatiaia",0
"2020-10-24","Japeri",7
"2020-10-24","Laje do Muriaé",23
"2020-10-24","Macaé",22
"2020-10-24","Macuco",0
"2020-10-24","Magé",4
"2020-10-24","Mangaratiba",20
"2020-10-24","Maricá",9
"2020-10-24","Mendes",0
"2020-10-24","Mesquita",10
"2020-10-24","Miguel Pereira",2
"2020-10-24","Miracema",3
"2020-10-24","Natividade",22
"2020-10-24","Nilópolis",10
"2020-10-24","Niterói",90
"2020-10-24","Nova Friburgo",45
"2020-10-24","Nova Iguaçu",65
"2020-10-24","Paracambi",15
"2020-10-24","Paraty",17
"2020-10-24","Paraíba do Sul",17
"2020-10-24","Paty do Alferes",0
"2020-10-24","Petrópolis",38
"2020-10-24","Pinheiral",1
"2020-10-24","Piraí",3
"2020-10-24","Porciúncula",4
"2020-10-24","Porto Real",5
"2020-10-24","Quatis",0
"2020-10-24","Queimados",4
"2020-10-24","Quissamã",3
"2020-10-24","Resende",27
"2020-10-24","Rio Bonito",5
"2020-10-24","Rio Claro",1
"2020-10-24","Rio das Flores",0
"2020-10-24","Rio das Ostras",16
"2020-10-24","Rio de Janeiro",564
"2020-10-24","Santa Maria Madalena",2
"2020-10-24","Santo Antônio de Pádua",9
"2020-10-24","Sapucaia",6
"2020-10-24","Saquarema",3
"2020-10-24","Seropédica",3
"2020-10-24","Silva Jardim",0
"2020-10-24","Sumidouro",1
"2020-10-24","São Fidélis",0
"2020-10-24","São Francisco de Itabapoana",0
"2020-10-24","São Gonçalo",232
"2020-10-24","São José de Ubá",0
"2020-10-24","São José do Vale do Rio Preto",1
"2020-10-24","São João da Barra",39
"2020-10-24","São João de Meriti",11
"2020-10-24","São Pedro da Aldeia",2
"2020-10-24","São Sebastião do Alto",0
"2020-10-24","Tanguá",2
"2020-10-24","Teresópolis",114
"2020-10-24","Trajano de Moraes",0
"2020-10-24","Três Rios",46
"2020-10-24","Valença",6
"2020-10-24","Varre-Sai",4
"2020-10-24","Vassouras",29
"2020-10-24","Volta Redonda",34
"2020-10-25","Angra dos Reis",0
"2020-10-25","Aperibé",0
"2020-10-25","Araruama",0
"2020-10-25","Areal",0
"2020-10-25","Armação dos Búzios",0
"2020-10-25","Arraial do Cabo",0
"2020-10-25","Barra Mansa",0
"2020-10-25","Barra do Piraí",0
"2020-10-25","Belford Roxo",0
"2020-10-25","Bom Jardim",0
"2020-10-25","Bom Jesus do Itabapoana",0
"2020-10-25","Cabo Frio",0
"2020-10-25","Cachoeiras de Macacu",0
"2020-10-25","Cambuci",0
"2020-10-25","Campos dos Goytacazes",0
"2020-10-25","Cantagalo",0
"2020-10-25","Carapebus",0
"2020-10-25","Cardoso Moreira",0
"2020-10-25","Carmo",0
"2020-10-25","Casimiro de Abreu",0
"2020-10-25","Comendador Levy Gasparian",0
"2020-10-25","Conceição de Macabu",0
"2020-10-25","Cordeiro",0
"2020-10-25","Duas Barras",0
"2020-10-25","Duque de Caxias",0
"2020-10-25","Engenheiro Paulo de Frontin",0
"2020-10-25","Guapimirim",0
"2020-10-25","Iguaba Grande",0
"2020-10-25","Itaboraí",0
"2020-10-25","Itaguaí",0
"2020-10-25","Italva",0
"2020-10-25","Itaocara",0
"2020-10-25","Itaperuna",0
"2020-10-25","Itatiaia",0
"2020-10-25","Japeri",0
"2020-10-25","Laje do Muriaé",0
"2020-10-25","Macaé",0
"2020-10-25","Macuco",0
"2020-10-25","Magé",0
"2020-10-25","Mangaratiba",0
"2020-10-25","Maricá",0
"2020-10-25","Mendes",0
"2020-10-25","Mesquita",0
"2020-10-25","Miguel Pereira",0
"2020-10-25","Miracema",0
"2020-10-25","Natividade",0
"2020-10-25","Nilópolis",0
"2020-10-25","Niterói",0
"2020-10-25","Nova Friburgo",0
"2020-10-25","Nova Iguaçu",0
"2020-10-25","Paracambi",0
"2020-10-25","Paraty",0
"2020-10-25","Paraíba do Sul",0
"2020-10-25","Paty do Alferes",0
"2020-10-25","Petrópolis",0
"2020-10-25","Pinheiral",0
"2020-10-25","Piraí",0
"2020-10-25","Porciúncula",0
"2020-10-25","Porto Real",0
"2020-10-25","Quatis",0
"2020-10-25","Queimados",0
"2020-10-25","Quissamã",0
"2020-10-25","Resende",0
"2020-10-25","Rio Bonito",0
"2020-10-25","Rio Claro",0
"2020-10-25","Rio das Flores",0
"2020-10-25","Rio das Ostras",0
"2020-10-25","Rio de Janeiro",0
"2020-10-25","Santa Maria Madalena",0
"2020-10-25","Santo Antônio de Pádua",0
"2020-10-25","Sapucaia",0
"2020-10-25","Saquarema",0
"2020-10-25","Seropédica",0
"2020-10-25","Silva Jardim",0
"2020-10-25","Sumidouro",0
"2020-10-25","São Fidélis",0
"2020-10-25","São Francisco de Itabapoana",0
"2020-10-25","São Gonçalo",0
"2020-10-25","São José de Ubá",0
"2020-10-25","São José do Vale do Rio Preto",0
"2020-10-25","São João da Barra",0
"2020-10-25","São João de Meriti",0
"2020-10-25","São Pedro da Aldeia",0
"2020-10-25","São Sebastião do Alto",0
"2020-10-25","Tanguá",0
"2020-10-25","Teresópolis",0
"2020-10-25","Trajano de Moraes",0
"2020-10-25","Três Rios",0
"2020-10-25","Valença",0
"2020-10-25","Varre-Sai",0
"2020-10-25","Vassouras",0
"2020-10-25","Volta Redonda",0
"2020-10-26","Angra dos Reis",99
"2020-10-26","Aperibé",7
"2020-10-26","Araruama",45
"2020-10-26","Areal",3
"2020-10-26","Armação dos Búzios",12
"2020-10-26","Arraial do Cabo",11
"2020-10-26","Barra Mansa",53
"2020-10-26","Barra do Piraí",34
"2020-10-26","Belford Roxo",121
"2020-10-26","Bom Jardim",4
"2020-10-26","Bom Jesus do Itabapoana",10
"2020-10-26","Cabo Frio",32
"2020-10-26","Cachoeiras de Macacu",14
"2020-10-26","Cambuci",1
"2020-10-26","Campos dos Goytacazes",75
"2020-10-26","Cantagalo",3
"2020-10-26","Carapebus",2
"2020-10-26","Cardoso Moreira",10
"2020-10-26","Carmo",7
"2020-10-26","Casimiro de Abreu",96
"2020-10-26","Comendador Levy Gasparian",0
"2020-10-26","Conceição de Macabu",12
"2020-10-26","Cordeiro",0
"2020-10-26","Duas Barras",2
"2020-10-26","Duque de Caxias",263
"2020-10-26","Engenheiro Paulo de Frontin",11
"2020-10-26","Guapimirim",16
"2020-10-26","Iguaba Grande",10
"2020-10-26","Itaboraí",132
"2020-10-26","Itaguaí",40
"2020-10-26","Italva",6
"2020-10-26","Itaocara",10
"2020-10-26","Itaperuna",32
