"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","new_confirmed","new_deaths"
"Sumidouro",3305703,"2020-11-05",45,15667,15623,215,1372.31123,"2020-11-05",0.0651,14,0,0
"São Fidélis",3304805,"2020-11-05",45,38710,38669,283,731.07724,"2020-11-05",0.1095,31,-11,0
"São Francisco de Itabapoana",3304755,"2020-11-05",45,42210,42205,637,1509.12106,"2020-11-05",0.0361,23,-7,0
"São Gonçalo",3304904,"2020-11-05",45,1091737,1084839,15062,1379.6363,"2020-11-05",0.0528,796,-58,9
"São José de Ubá",3305133,"2020-11-05",45,7206,7171,147,2039.96669,"2020-11-05",0.0204,3,0,0
"São José do Vale do Rio Preto",3305158,"2020-11-05",45,21916,21795,497,2267.74959,"2020-11-05",0.0382,19,-2,0
"São João da Barra",3305000,"2020-11-05",45,36423,36102,1321,3626.8292,"2020-11-05",0.0091,12,2,0
"São João de Meriti",3305109,"2020-11-05",45,472906,472406,4008,847.52572,"2020-11-05",0.123,493,27,0
"São Pedro da Aldeia",3305208,"2020-11-05",45,106049,104476,1417,1336.17479,"2020-11-05",0.0423,60,-22,0
"São Sebastião do Alto",3305307,"2020-11-05",45,9387,9357,90,958.77277,"2020-11-05",0.0444,4,0,0
"Tanguá",3305752,"2020-11-05",45,34610,34309,930,2687.08466,"2020-11-05",0.0473,44,-10,0
"Teresópolis",3305802,"2020-11-05",45,184240,182594,7578,4113.11333,"2020-11-05",0.0228,173,18,0
"Trajano de Moraes",3305901,"2020-11-05",45,10640,10626,68,639.09774,"2020-11-05",0,0,0,0
"Três Rios",3306008,"2020-11-05",45,82142,81804,3369,4101.4341,"2020-11-05",0.0211,71,9,0
"Valença",3306107,"2020-11-05",45,76869,76523,763,992.5978,"2020-11-05",0.0315,24,3,0
"Varre-Sai",3306156,"2020-11-05",45,11106,11000,723,6509.9946,"2020-11-05",0.0028,2,6,0
"Vassouras",3306206,"2020-11-05",45,37083,36896,877,2364.96508,"2020-11-05",0.0308,27,3,0
"Volta Redonda",3306305,"2020-11-05",45,273988,273012,7546,2754.13522,"2020-11-05",0.0323,244,24,0
"Angra dos Reis",3300100,"2020-11-06",45,207044,203785,6298,3041.8655,"2020-11-06",0.0324,204,0,0
"Aperibé",3300159,"2020-11-06",45,11901,11759,201,1688.9337,"2020-11-06",0.0348,7,0,0
"Araruama",3300209,"2020-11-06",45,134293,132400,1791,1333.65105,"2020-11-06",0.0408,73,0,0
"Areal",3300225,"2020-11-06",45,12669,12572,285,2249.5856,"2020-11-06",0.0316,9,0,0
"Armação dos Búzios",3300233,"2020-11-06",45,34477,33870,568,1647.47513,"2020-11-06",0.0282,16,0,0
"Arraial do Cabo",3300258,"2020-11-06",45,30593,30349,230,751.80597,"2020-11-06",0.0261,6,0,0
"Barra Mansa",3300407,"2020-11-06",45,184833,184412,3736,2021.28408,"2020-11-06",0.0482,180,0,0
"Barra do Piraí",3300308,"2020-11-06",45,100764,100374,1281,1271.28736,"2020-11-06",0.0492,63,0,0
"Belford Roxo",3300456,"2020-11-06",45,513118,510906,11206,2183.90312,"2020-11-06",0.029,325,0,0
"Bom Jardim",3300506,"2020-11-06",45,27616,27446,208,753.18656,"2020-11-06",0.0192,4,0,0
"Bom Jesus do Itabapoana",3300605,"2020-11-06",45,37203,37096,854,2295.5138,"2020-11-06",0.0269,23,0,0
"Cabo Frio",3300704,"2020-11-06",45,230378,226525,2990,1297.86698,"2020-11-06",0.0575,172,0,0
"Cachoeiras de Macacu",3300803,"2020-11-06",45,59303,58937,706,1190.49626,"2020-11-06",0.0524,37,0,0
"Cambuci",3300902,"2020-11-06",45,15514,15505,220,1418.074,"2020-11-06",0.0318,7,0,0
"Campos dos Goytacazes",3301009,"2020-11-06",45,511168,507548,7847,1535.11174,"2020-11-06",0.0551,432,0,0
"Cantagalo",3301108,"2020-11-06",45,20168,20172,405,2008.13169,"2020-11-06",0.0049,2,0,0
"Carapebus",3300936,"2020-11-06",45,16586,16301,360,2170.50525,"2020-11-06",0.0111,4,0,0
"Cardoso Moreira",3301157,"2020-11-06",45,12821,12823,435,3392.87107,"2020-11-06",0.0069,3,0,0
"Carmo",3301207,"2020-11-06",45,19030,18895,258,1355.75407,"2020-11-06",0.0155,4,0,0
"Casimiro de Abreu",3301306,"2020-11-06",45,45041,44184,1202,2668.67965,"2020-11-06",0.025,30,0,0
"Comendador Levy Gasparian",3300951,"2020-11-06",45,8576,8561,170,1982.27612,"2020-11-06",0.0235,4,0,0
"Conceição de Macabu",3301405,"2020-11-06",45,23398,23228,791,3380.63082,"2020-11-06",0.019,15,0,0
"Cordeiro",3301504,"2020-11-06",45,22041,21926,417,1891.92868,"2020-11-06",0.0024,1,0,0
"Duas Barras",3301603,"2020-11-06",45,11528,11492,78,676.61346,"2020-11-06",0.0385,3,0,0
"Duque de Caxias",3301702,"2020-11-06",45,924624,919596,11044,1194.43147,"2020-11-06",0.0714,789,0,0
"Engenheiro Paulo de Frontin",3301801,"2020-11-06",45,14071,14002,230,1634.56755,"2020-11-06",0.0174,4,0,0
"Guapimirim",3301850,"2020-11-06",45,61388,60517,2179,3549.55366,"2020-11-06",0.0321,70,0,0
"Iguaba Grande",3301876,"2020-11-06",45,28837,28310,882,3058.57059,"2020-11-06",0.0431,38,0,0
"Itaboraí",3301900,"2020-11-06",45,242543,240592,5041,2078.39435,"2020-11-06",0.0456,230,0,0
"Itaguaí",3302007,"2020-11-06",45,134819,133019,2689,1994.52599,"2020-11-06",0.0521,140,0,0
"Italva",3302056,"2020-11-06",45,15299,15207,363,2372.7041,"2020-11-06",0.0331,12,0,0
"Itaocara",3302106,"2020-11-06",45,23222,23234,418,1800.01723,"2020-11-06",0.0789,33,0,0
"Itaperuna",3302205,"2020-11-06",45,103800,103224,3128,3013.48748,"2020-11-06",0.0278,87,0,0
"Itatiaia",3302254,"2020-11-06",45,32064,31805,433,1350.42415,"2020-11-06",0.0277,12,0,0
"Japeri",3302270,"2020-11-06",45,105548,104768,633,599.72714,"2020-11-06",0.0679,43,0,0
"Laje do Muriaé",3302304,"2020-11-06",45,7326,7355,346,4722.90472,"2020-11-06",0.0058,2,0,0
"Macaé",3302403,"2020-11-06",45,261501,256672,9698,3708.59002,"2020-11-06",0.0179,174,0,0
"Macuco",3302452,"2020-11-06",45,5623,5599,122,2169.66032,"2020-11-06",0.0246,3,0,0
"Magé",3302502,"2020-11-06",45,246433,245071,4472,1814.69203,"2020-11-06",0.0577,258,0,0
"Mangaratiba",3302601,"2020-11-06",45,45220,44468,1169,2585.13932,"2020-11-06",0.0368,43,0,0
"Maricá",3302700,"2020-11-06",45,164504,161207,4043,2457.691,"2020-11-06",0.0329,133,0,0
"Mendes",3302809,"2020-11-06",45,18648,18614,300,1608.75161,"2020-11-06",0.01,3,0,0
"Mesquita",3302858,"2020-11-06",45,176569,176103,1919,1086.82725,"2020-11-06",0.1006,193,0,0
"Miguel Pereira",3302908,"2020-11-06",45,25581,25538,305,1192.29115,"2020-11-06",0.0525,16,0,0
"Miracema",3303005,"2020-11-06",45,27154,27174,532,1959.1957,"2020-11-06",0.0094,5,0,0
"Natividade",3303104,"2020-11-06",45,15311,15317,643,4199.59506,"2020-11-06",0.0078,5,0,0
"Nilópolis",3303203,"2020-11-06",45,162693,162485,1610,989.5939,"2020-11-06",0.1286,207,0,0
"Niterói",3303302,"2020-11-06",45,515317,513584,16205,3144.66629,"2020-11-06",0.0321,520,70,0
"Nova Friburgo",3303401,"2020-11-06",45,191158,190631,3840,2008.80947,"2020-11-06",0.0422,162,0,0
"Nova Iguaçu",3303500,"2020-11-06",45,823302,821128,7909,960.64385,"2020-11-06",0.0874,691,0,0
"Paracambi",3303609,"2020-11-06",45,52683,52257,920,1746.29387,"2020-11-06",0.0413,38,0,0
"Paraty",3303807,"2020-11-06",45,43680,43165,1036,2371.79487,"2020-11-06",0.0328,34,0,0
"Paraíba do Sul",3303708,"2020-11-06",45,44518,44285,1132,2542.79168,"2020-11-06",0.0221,25,0,0
"Paty do Alferes",3303856,"2020-11-06",45,27858,27769,204,732.28516,"2020-11-06",0.0294,6,0,0
"Petrópolis",3303906,"2020-11-06",45,306678,306191,2923,953.11695,"2020-11-06",0.0927,271,0,0
"Pinheiral",3303955,"2020-11-06",45,25364,25156,566,2231.50923,"2020-11-06",0.0318,18,0,0
"Piraí",3304003,"2020-11-06",45,29545,29277,857,2900.66001,"2020-11-06",0.0175,15,0,0
"Porciúncula",3304102,"2020-11-06",45,18960,18847,723,3813.29114,"2020-11-06",0.0373,27,0,0
"Porto Real",3304110,"2020-11-06",45,19974,19683,473,2368.0785,"2020-11-06",0.0381,18,0,0
"Quatis",3304128,"2020-11-06",45,14435,14302,173,1198.47593,"2020-11-06",0.0116,2,0,0
"Queimados",3304144,"2020-11-06",45,151335,150319,2702,1785.44289,"2020-11-06",0.0263,71,0,0
"Quissamã",3304151,"2020-11-06",45,25126,24700,571,2272.54637,"2020-11-06",0.035,20,0,0
"Resende",3304201,"2020-11-06",45,132312,131341,3116,2355.0396,"2020-11-06",0.0369,115,0,0
"Rio Bonito",3304300,"2020-11-06",45,60573,60201,2200,3631.98125,"2020-11-06",0.0282,62,0,0
"Rio Claro",3304409,"2020-11-06",45,18605,18529,319,1714.59285,"2020-11-06",0.047,15,0,0
"Rio das Flores",3304508,"2020-11-06",45,9344,9284,26,278.25342,"2020-11-06",0.1538,4,0,0
"Rio das Ostras",3304524,"2020-11-06",45,155193,150674,2479,1597.36586,"2020-11-06",0.0343,85,0,0
"Rio de Janeiro",3304557,"2020-11-06",45,6747815,6718903,121698,1803.51714,"2020-11-06",0.1008,12268,896,0
"Santa Maria Madalena",3304607,"2020-11-06",45,10392,10404,121,1164.3572,"2020-11-06",0.0413,5,0,0
"Santo Antônio de Pádua",3304706,"2020-11-06",45,42594,42479,1255,2946.42438,"2020-11-06",0.0183,23,0,0
"Sapucaia",3305406,"2020-11-06",45,18249,18228,676,3704.31257,"2020-11-06",0.0444,30,0,0
"Saquarema",3305505,"2020-11-06",45,90583,89170,1232,1360.0786,"2020-11-06",0.0649,80,0,0
"Seropédica",3305554,"2020-11-06",45,83092,82312,900,1083.13676,"2020-11-06",0.0789,71,0,0
"Silva Jardim",3305604,"2020-11-06",45,21774,21774,286,1313.49316,"2020-11-06",0.0315,9,0,0
"Sumidouro",3305703,"2020-11-06",45,15667,15623,215,1372.31123,"2020-11-06",0.0651,14,0,0
"São Fidélis",3304805,"2020-11-06",45,38710,38669,283,731.07724,"2020-11-06",0.1095,31,0,0
"São Francisco de Itabapoana",3304755,"2020-11-06",45,42210,42205,637,1509.12106,"2020-11-06",0.0361,23,0,0
"São Gonçalo",3304904,"2020-11-06",45,1091737,1084839,15062,1379.6363,"2020-11-06",0.0528,796,0,0
"São José de Ubá",3305133,"2020-11-06",45,7206,7171,147,2039.96669,"2020-11-06",0.0204,3,0,0
"São José do Vale do Rio Preto",3305158,"2020-11-06",45,21916,21795,497,2267.74959,"2020-11-06",0.0382,19,0,0
"São João da Barra",3305000,"2020-11-06",45,36423,36102,1321,3626.8292,"2020-11-06",0.0091,12,0,0
"São João de Meriti",3305109,"2020-11-06",45,472906,472406,4008,847.52572,"2020-11-06",0.123,493,0,0
"São Pedro da Aldeia",3305208,"2020-11-06",45,106049,104476,1417,1336.17479,"2020-11-06",0.0423,60,0,0
"São Sebastião do Alto",3305307,"2020-11-06",45,9387,9357,90,958.77277,"2020-11-06",0.0444,4,0,0
"Tanguá",3305752,"2020-11-06",45,34610,34309,930,2687.08466,"2020-11-06",0.0473,44,0,0
"Teresópolis",3305802,"2020-11-06",45,184240,182594,7578,4113.11333,"2020-11-06",0.0228,173,0,0
"Trajano de Moraes",3305901,"2020-11-06",45,10640,10626,68,639.09774,"2020-11-06",0,0,0,0
"Três Rios",3306008,"2020-11-06",45,82142,81804,3369,4101.4341,"2020-11-06",0.0211,71,0,0
"Valença",3306107,"2020-11-06",45,76869,76523,763,992.5978,"2020-11-06",0.0315,24,0,0
"Varre-Sai",3306156,"2020-11-06",45,11106,11000,723,6509.9946,"2020-11-06",0.0028,2,0,0
"Vassouras",3306206,"2020-11-06",45,37083,36896,877,2364.96508,"2020-11-06",0.0308,27,0,0
"Volta Redonda",3306305,"2020-11-06",45,273988,273012,7546,2754.13522,"2020-11-06",0.0323,244,0,0
"Angra dos Reis",3300100,"2020-11-07",45,207044,203785,6298,3041.8655,"2020-11-07",0.0324,204,0,0
"Aperibé",3300159,"2020-11-07",45,11901,11759,201,1688.9337,"2020-11-07",0.0348,7,0,0
"Araruama",3300209,"2020-11-07",45,134293,132400,1791,1333.65105,"2020-11-07",0.0408,73,0,0
"Areal",3300225,"2020-11-07",45,12669,12572,285,2249.5856,"2020-11-07",0.0316,9,0,0
"Armação dos Búzios",3300233,"2020-11-07",45,34477,33870,568,1647.47513,"2020-11-07",0.0282,16,0,0
"Arraial do Cabo",3300258,"2020-11-07",45,30593,30349,230,751.80597,"2020-11-07",0.0261,6,0,0
"Barra Mansa",3300407,"2020-11-07",45,184833,184412,3736,2021.28408,"2020-11-07",0.0482,180,0,0
"Barra do Piraí",3300308,"2020-11-07",45,100764,100374,1281,1271.28736,"2020-11-07",0.0492,63,0,0
"Belford Roxo",3300456,"2020-11-07",45,513118,510906,11206,2183.90312,"2020-11-07",0.029,325,0,0
"Bom Jardim",3300506,"2020-11-07",45,27616,27446,208,753.18656,"2020-11-07",0.0192,4,0,0
"Bom Jesus do Itabapoana",3300605,"2020-11-07",45,37203,37096,854,2295.5138,"2020-11-07",0.0269,23,0,0
"Cabo Frio",3300704,"2020-11-07",45,230378,226525,2990,1297.86698,"2020-11-07",0.0575,172,0,0
"Cachoeiras de Macacu",3300803,"2020-11-07",45,59303,58937,706,1190.49626,"2020-11-07",0.0524,37,0,0
"Cambuci",3300902,"2020-11-07",45,15514,15505,220,1418.074,"2020-11-07",0.0318,7,0,0
"Campos dos Goytacazes",3301009,"2020-11-07",45,511168,507548,7847,1535.11174,"2020-11-07",0.0551,432,0,0
"Cantagalo",3301108,"2020-11-07",45,20168,20172,405,2008.13169,"2020-11-07",0.0049,2,0,0
"Carapebus",3300936,"2020-11-07",45,16586,16301,360,2170.50525,"2020-11-07",0.0111,4,0,0
"Cardoso Moreira",3301157,"2020-11-07",45,12821,12823,435,3392.87107,"2020-11-07",0.0069,3,0,0
"Carmo",3301207,"2020-11-07",45,19030,18895,258,1355.75407,"2020-11-07",0.0155,4,0,0
"Casimiro de Abreu",3301306,"2020-11-07",45,45041,44184,1202,2668.67965,"2020-11-07",0.025,30,0,0
"Comendador Levy Gasparian",3300951,"2020-11-07",45,8576,8561,170,1982.27612,"2020-11-07",0.0235,4,0,0
"Conceição de Macabu",3301405,"2020-11-07",45,23398,23228,791,3380.63082,"2020-11-07",0.019,15,0,0
"Cordeiro",3301504,"2020-11-07",45,22041,21926,417,1891.92868,"2020-11-07",0.0024,1,0,0
"Duas Barras",3301603,"2020-11-07",45,11528,11492,78,676.61346,"2020-11-07",0.0385,3,0,0
"Duque de Caxias",3301702,"2020-11-07",45,924624,919596,11044,1194.43147,"2020-11-07",0.0714,789,0,0
"Engenheiro Paulo de Frontin",3301801,"2020-11-07",45,14071,14002,230,1634.56755,"2020-11-07",0.0174,4,0,0
"Guapimirim",3301850,"2020-11-07",45,61388,60517,2179,3549.55366,"2020-11-07",0.0321,70,0,0
"Iguaba Grande",3301876,"2020-11-07",45,28837,28310,882,3058.57059,"2020-11-07",0.0431,38,0,0
"Itaboraí",3301900,"2020-11-07",45,242543,240592,5041,2078.39435,"2020-11-07",0.0456,230,0,0
"Itaguaí",3302007,"2020-11-07",45,134819,133019,2689,1994.52599,"2020-11-07",0.0521,140,0,0
"Italva",3302056,"2020-11-07",45,15299,15207,363,2372.7041,"2020-11-07",0.0331,12,0,0
"Itaocara",3302106,"2020-11-07",45,23222,23234,418,1800.01723,"2020-11-07",0.0789,33,0,0
"Itaperuna",3302205,"2020-11-07",45,103800,103224,3128,3013.48748,"2020-11-07",0.0278,87,0,0
"Itatiaia",3302254,"2020-11-07",45,32064,31805,433,1350.42415,"2020-11-07",0.0277,12,0,0
"Japeri",3302270,"2020-11-07",45,105548,104768,633,599.72714,"2020-11-07",0.0679,43,0,0
"Laje do Muriaé",3302304,"2020-11-07",45,7326,7355,346,4722.90472,"2020-11-07",0.0058,2,0,0
"Macaé",3302403,"2020-11-07",45,261501,256672,9698,3708.59002,"2020-11-07",0.0179,174,0,0
"Macuco",3302452,"2020-11-07",45,5623,5599,122,2169.66032,"2020-11-07",0.0246,3,0,0
"Magé",3302502,"2020-11-07",45,246433,245071,4472,1814.69203,"2020-11-07",0.0577,258,0,0
"Mangaratiba",3302601,"2020-11-07",45,45220,44468,1169,2585.13932,"2020-11-07",0.0368,43,0,0
"Maricá",3302700,"2020-11-07",45,164504,161207,4043,2457.691,"2020-11-07",0.0329,133,0,0
"Mendes",3302809,"2020-11-07",45,18648,18614,300,1608.75161,"2020-11-07",0.01,3,0,0
"Mesquita",3302858,"2020-11-07",45,176569,176103,1919,1086.82725,"2020-11-07",0.1006,193,0,0
"Miguel Pereira",3302908,"2020-11-07",45,25581,25538,305,1192.29115,"2020-11-07",0.0525,16,0,0
"Miracema",3303005,"2020-11-07",45,27154,27174,532,1959.1957,"2020-11-07",0.0094,5,0,0
"Natividade",3303104,"2020-11-07",45,15311,15317,643,4199.59506,"2020-11-07",0.0078,5,0,0
"Nilópolis",3303203,"2020-11-07",45,162693,162485,1610,989.5939,"2020-11-07",0.1286,207,0,0
"Niterói",3303302,"2020-11-07",45,515317,513584,16285,3160.19072,"2020-11-07",0.0327,532,80,12
"Nova Friburgo",3303401,"2020-11-07",45,191158,190631,3840,2008.80947,"2020-11-07",0.0422,162,0,0
"Nova Iguaçu",3303500,"2020-11-07",45,823302,821128,7909,960.64385,"2020-11-07",0.0874,691,0,0
"Paracambi",3303609,"2020-11-07",45,52683,52257,920,1746.29387,"2020-11-07",0.0413,38,0,0
"Paraty",3303807,"2020-11-07",45,43680,43165,1036,2371.79487,"2020-11-07",0.0328,34,0,0
"Paraíba do Sul",3303708,"2020-11-07",45,44518,44285,1132,2542.79168,"2020-11-07",0.0221,25,0,0
"Paty do Alferes",3303856,"2020-11-07",45,27858,27769,204,732.28516,"2020-11-07",0.0294,6,0,0
"Petrópolis",3303906,"2020-11-07",45,306678,306191,2923,953.11695,"2020-11-07",0.0927,271,0,0
"Pinheiral",3303955,"2020-11-07",45,25364,25156,566,2231.50923,"2020-11-07",0.0318,18,0,0
"Piraí",3304003,"2020-11-07",45,29545,29277,857,2900.66001,"2020-11-07",0.0175,15,0,0
"Porciúncula",3304102,"2020-11-07",45,18960,18847,723,3813.29114,"2020-11-07",0.0373,27,0,0
"Porto Real",3304110,"2020-11-07",45,19974,19683,473,2368.0785,"2020-11-07",0.0381,18,0,0
"Quatis",3304128,"2020-11-07",45,14435,14302,173,1198.47593,"2020-11-07",0.0116,2,0,0
"Queimados",3304144,"2020-11-07",45,151335,150319,2702,1785.44289,"2020-11-07",0.0263,71,0,0
"Quissamã",3304151,"2020-11-07",45,25126,24700,571,2272.54637,"2020-11-07",0.035,20,0,0
"Resende",3304201,"2020-11-07",45,132312,131341,3116,2355.0396,"2020-11-07",0.0369,115,0,0
"Rio Bonito",3304300,"2020-11-07",45,60573,60201,2200,3631.98125,"2020-11-07",0.0282,62,0,0
"Rio Claro",3304409,"2020-11-07",45,18605,18529,319,1714.59285,"2020-11-07",0.047,15,0,0
"Rio das Flores",3304508,"2020-11-07",45,9344,9284,26,278.25342,"2020-11-07",0.1538,4,0,0
"Rio das Ostras",3304524,"2020-11-07",45,155193,150674,2479,1597.36586,"2020-11-07",0.0343,85,0,0
"Rio de Janeiro",3304557,"2020-11-07",45,6747815,6718903,122157,1810.31934,"2020-11-07",0.1008,12312,459,44
"Santa Maria Madalena",3304607,"2020-11-07",45,10392,10404,121,1164.3572,"2020-11-07",0.0413,5,0,0
"Santo Antônio de Pádua",3304706,"2020-11-07",45,42594,42479,1255,2946.42438,"2020-11-07",0.0183,23,0,0
"Sapucaia",3305406,"2020-11-07",45,18249,18228,676,3704.31257,"2020-11-07",0.0444,30,0,0
"Saquarema",3305505,"2020-11-07",45,90583,89170,1232,1360.0786,"2020-11-07",0.0649,80,0,0
"Seropédica",3305554,"2020-11-07",45,83092,82312,900,1083.13676,"2020-11-07",0.0789,71,0,0
"Silva Jardim",3305604,"2020-11-07",45,21774,21774,286,1313.49316,"2020-11-07",0.0315,9,0,0
"Sumidouro",3305703,"2020-11-07",45,15667,15623,215,1372.31123,"2020-11-07",0.0651,14,0,0
"São Fidélis",3304805,"2020-11-07",45,38710,38669,283,731.07724,"2020-11-07",0.1095,31,0,0
"São Francisco de Itabapoana",3304755,"2020-11-07",45,42210,42205,637,1509.12106,"2020-11-07",0.0361,23,0,0
"São Gonçalo",3304904,"2020-11-07",45,1091737,1084839,15062,1379.6363,"2020-11-07",0.0528,796,0,0
"São José de Ubá",3305133,"2020-11-07",45,7206,7171,147,2039.96669,"2020-11-07",0.0204,3,0,0
"São José do Vale do Rio Preto",3305158,"2020-11-07",45,21916,21795,497,2267.74959,"2020-11-07",0.0382,19,0,0
"São João da Barra",3305000,"2020-11-07",45,36423,36102,1321,3626.8292,"2020-11-07",0.0091,12,0,0
"São João de Meriti",3305109,"2020-11-07",45,472906,472406,4008,847.52572,"2020-11-07",0.123,493,0,0
"São Pedro da Aldeia",3305208,"2020-11-07",45,106049,104476,1417,1336.17479,"2020-11-07",0.0423,60,0,0
"São Sebastião do Alto",3305307,"2020-11-07",45,9387,9357,90,958.77277,"2020-11-07",0.0444,4,0,0
"Tanguá",3305752,"2020-11-07",45,34610,34309,930,2687.08466,"2020-11-07",0.0473,44,0,0
"Teresópolis",3305802,"2020-11-07",45,184240,182594,7578,4113.11333,"2020-11-07",0.0228,173,0,0
"Trajano de Moraes",3305901,"2020-11-07",45,10640,10626,68,639.09774,"2020-11-07",0,0,0,0
"Três Rios",3306008,"2020-11-07",45,82142,81804,3369,4101.4341,"2020-11-07",0.0211,71,0,0
"Valença",3306107,"2020-11-07",45,76869,76523,763,992.5978,"2020-11-07",0.0315,24,0,0
"Varre-Sai",3306156,"2020-11-07",45,11106,11000,723,6509.9946,"2020-11-07",0.0028,2,0,0
"Vassouras",3306206,"2020-11-07",45,37083,36896,877,2364.96508,"2020-11-07",0.0308,27,0,0
"Volta Redonda",3306305,"2020-11-07",45,273988,273012,7546,2754.13522,"2020-11-07",0.0323,244,0,0
"Angra dos Reis",3300100,"2020-11-08",46,207044,203785,6298,3041.8655,"2020-11-07",0.0324,204,0,0
"Aperibé",3300159,"2020-11-08",46,11901,11759,201,1688.9337,"2020-11-07",0.0348,7,0,0
"Araruama",3300209,"2020-11-08",46,134293,132400,1791,1333.65105,"2020-11-07",0.0408,73,0,0
"Areal",3300225,"2020-11-08",46,12669,12572,285,2249.5856,"2020-11-07",0.0316,9,0,0
"Armação dos Búzios",3300233,"2020-11-08",46,34477,33870,568,1647.47513,"2020-11-07",0.0282,16,0,0
"Arraial do Cabo",3300258,"2020-11-08",46,30593,30349,230,751.80597,"2020-11-07",0.0261,6,0,0
"Barra Mansa",3300407,"2020-11-08",46,184833,184412,3736,2021.28408,"2020-11-07",0.0482,180,0,0
"Barra do Piraí",3300308,"2020-11-08",46,100764,100374,1281,1271.28736,"2020-11-07",0.0492,63,0,0
"Belford Roxo",3300456,"2020-11-08",46,513118,510906,11206,2183.90312,"2020-11-07",0.029,325,0,0
"Bom Jardim",3300506,"2020-11-08",46,27616,27446,208,753.18656,"2020-11-07",0.0192,4,0,0
"Bom Jesus do Itabapoana",3300605,"2020-11-08",46,37203,37096,854,2295.5138,"2020-11-07",0.0269,23,0,0
"Cabo Frio",3300704,"2020-11-08",46,230378,226525,2990,1297.86698,"2020-11-07",0.0575,172,0,0
"Cachoeiras de Macacu",3300803,"2020-11-08",46,59303,58937,706,1190.49626,"2020-11-07",0.0524,37,0,0
"Cambuci",3300902,"2020-11-08",46,15514,15505,220,1418.074,"2020-11-07",0.0318,7,0,0
"Campos dos Goytacazes",3301009,"2020-11-08",46,511168,507548,7847,1535.11174,"2020-11-07",0.0551,432,0,0
"Cantagalo",3301108,"2020-11-08",46,20168,20172,405,2008.13169,"2020-11-07",0.0049,2,0,0
"Carapebus",3300936,"2020-11-08",46,16586,16301,360,2170.50525,"2020-11-07",0.0111,4,0,0
"Cardoso Moreira",3301157,"2020-11-08",46,12821,12823,435,3392.87107,"2020-11-07",0.0069,3,0,0
"Carmo",3301207,"2020-11-08",46,19030,18895,258,1355.75407,"2020-11-07",0.0155,4,0,0
"Casimiro de Abreu",3301306,"2020-11-08",46,45041,44184,1202,2668.67965,"2020-11-07",0.025,30,0,0
"Comendador Levy Gasparian",3300951,"2020-11-08",46,8576,8561,170,1982.27612,"2020-11-07",0.0235,4,0,0
"Conceição de Macabu",3301405,"2020-11-08",46,23398,23228,791,3380.63082,"2020-11-07",0.019,15,0,0
"Cordeiro",3301504,"2020-11-08",46,22041,21926,417,1891.92868,"2020-11-07",0.0024,1,0,0
"Duas Barras",3301603,"2020-11-08",46,11528,11492,78,676.61346,"2020-11-07",0.0385,3,0,0
